site,battery_power,site_power,solar_power,date
64e1616f,-9.5,-268.88,886.08,2021-07-02 21:21:03+00:00
93c8a2c1,-9.33,2710.02,594.64,2021-07-02 21:21:04+00:00
eec02ec5,340.0,18.37,573.33,2021-07-02 21:21:04+00:00
90791ae9,,,,2021-07-02 21:21:05+00:00
49b6c0dd,-10.0,-3538.25,-4893.5,2021-07-02 21:21:05+00:00
d0926969,,-23.64,3785.09,2021-07-02 21:21:06+00:00
7435e9d3,0.0,-3670.68,4079.37,2021-07-02 21:21:07+00:00
134a3fa6,-2971.33,7.49,3452.06,2021-07-02 21:22:08+00:00
8d9fed87,0.0,-3031.47,4231.2,2021-07-02 21:22:08+00:00
5688ed10,0.0,-151.67,308.67,2021-07-02 21:22:09+00:00
2b33a48d,,,,2021-07-02 21:22:09+00:00
07333ad0,-18.33,249.02,269.56,2021-07-02 21:22:10+00:00
38c8ae33,-1.67,-3516.47,5824.0,2021-07-02 21:22:10+00:00
adc42b19,-18.33,-3331.13,5377.4,2021-07-02 21:22:10+00:00
e9ba8cec,-1.83,292.66,618.22,2021-07-02 21:22:11+00:00
e12c2148,,58.73,311.27,2021-07-02 21:22:11+00:00
4b78aae6,-8.0,-3.49,464.29,2021-07-02 21:22:12+00:00
e724ca65,-1576.0,-2706.87,1779.23,2021-07-02 21:22:12+00:00
135433c1,0.0,651.1,70.43,2021-07-02 21:22:12+00:00
90606897,-2.17,-3499.06,4555.47,2021-07-02 21:22:13+00:00
02ebf5c7,0.0,-3222.9,3895.47,2021-07-02 21:22:13+00:00
c8eb2d3d,-252.33,-12.95,3074.75,2021-07-02 21:22:14+00:00
2b98cbdd,1679.0,,,2021-07-02 21:22:14+00:00
39146e59,,1363.02,2.43,2021-07-02 21:22:15+00:00
55af2f9b,-2560.0,28.03,7181.17,2021-07-02 21:22:15+00:00
28731623,-7700.0,-9.11,9040.38,2021-07-02 21:22:15+00:00
3193e230,0.0,9274.49,5906.4,2021-07-02 21:22:16+00:00
e6bcf7cf,4.67,-5579.59,6580.68,2021-07-02 21:22:16+00:00
7da0acb7,-5.67,-2295.73,4490.35,2021-07-02 21:22:17+00:00
c18b6195,-7.17,46.0,198.1,2021-07-02 21:22:17+00:00
20abb173,198.83,4.16,987.25,2021-07-02 21:22:17+00:00
f34b386a,0.0,1523.84,1844.71,2021-07-02 21:22:18+00:00
f7f9ac09,-1367.0,-0.13,2848.99,2021-07-02 21:22:18+00:00
5fc96249,-2706.33,0.85,6204.38,2021-07-02 21:22:19+00:00
82c74b9e,-3.17,-1973.36,2788.8,2021-07-02 21:22:19+00:00
b255f7ad,-6.33,1117.03,282.25,2021-07-02 21:22:19+00:00
61bff705,-6.67,1224.49,-12.2,2021-07-02 21:22:20+00:00
619fd2b9,476.67,0.18,999.27,2021-07-02 21:22:20+00:00
260f359a,-3.5,320.1,186.89,2021-07-02 21:22:21+00:00
4faff963,-2730.0,6.54,3740.04,2021-07-02 21:22:21+00:00
499a251d,-2.67,,,2021-07-02 21:22:22+00:00
dfc6fdf5,0.0,1348.05,2833.12,2021-07-02 21:22:22+00:00
64e1616f,-3.67,-219.31,847.29,2021-07-02 21:22:22+00:00
93c8a2c1,0.0,2852.35,606.08,2021-07-02 21:22:23+00:00
eec02ec5,1000.0,27.38,566.65,2021-07-02 21:22:23+00:00
90791ae9,,,,2021-07-02 21:22:24+00:00
49b6c0dd,-6.0,-3584.0,-4886.4,2021-07-02 21:22:24+00:00
d0926969,,25.53,3700.2,2021-07-02 21:22:24+00:00
7435e9d3,104.17,-2144.06,4077.72,2021-07-02 21:22:25+00:00
134a3fa6,-2837.0,614.87,3448.07,2021-07-02 21:23:26+00:00
8d9fed87,0.0,-2053.5,4223.3,2021-07-02 21:23:27+00:00
5688ed10,4.5,-136.13,295.77,2021-07-02 21:23:27+00:00
2b33a48d,,,,2021-07-02 21:23:28+00:00
07333ad0,-10.0,279.68,240.91,2021-07-02 21:23:28+00:00
38c8ae33,-10.0,-662.6,5820.5,2021-07-02 21:23:28+00:00
adc42b19,-5.17,-3248.05,5346.39,2021-07-02 21:23:29+00:00
e9ba8cec,-19.67,188.1,574.49,2021-07-02 21:23:29+00:00
e12c2148,,36.98,312.68,2021-07-02 21:23:30+00:00
4b78aae6,40.0,-28.65,452.42,2021-07-02 21:23:30+00:00
e724ca65,-1590.0,-2697.44,1755.58,2021-07-02 21:23:30+00:00
135433c1,-5.17,809.66,63.87,2021-07-02 21:23:31+00:00
90606897,5.5,-3505.45,4546.65,2021-07-02 21:23:31+00:00
02ebf5c7,-5.33,-3184.38,3857.61,2021-07-02 21:23:32+00:00
c8eb2d3d,1916.0,-2.87,3363.93,2021-07-02 21:23:32+00:00
2b98cbdd,1571.5,,,2021-07-02 21:23:33+00:00
39146e59,,1367.22,2.04,2021-07-02 21:23:33+00:00
55af2f9b,-2622.5,60.48,7199.54,2021-07-02 21:23:33+00:00
28731623,-7645.67,-1.14,8978.3,2021-07-02 21:23:34+00:00
3193e230,0.0,6738.72,5882.8,2021-07-02 21:23:34+00:00
e6bcf7cf,-15.83,-5625.24,6560.18,2021-07-02 21:23:35+00:00
7da0acb7,-14.17,-2368.99,4471.56,2021-07-02 21:23:35+00:00
c18b6195,0.0,53.63,192.82,2021-07-02 21:23:35+00:00
20abb173,432.0,5.89,726.39,2021-07-02 21:23:36+00:00
f34b386a,-6.0,1888.61,1780.29,2021-07-02 21:23:36+00:00
f7f9ac09,-1748.5,0.21,2831.36,2021-07-02 21:23:37+00:00
5fc96249,-3669.5,-10.08,7248.07,2021-07-02 21:23:37+00:00
82c74b9e,2.67,-2035.72,2785.82,2021-07-02 21:23:38+00:00
b255f7ad,-1.0,1119.49,269.94,2021-07-02 21:23:38+00:00
61bff705,-6.33,1230.33,-7.84,2021-07-02 21:23:38+00:00
619fd2b9,483.5,-2.06,981.16,2021-07-02 21:23:39+00:00
260f359a,9.5,353.59,183.46,2021-07-02 21:23:39+00:00
4faff963,-3160.0,5.18,4194.08,2021-07-02 21:23:40+00:00
499a251d,3.33,,,2021-07-02 21:23:40+00:00
dfc6fdf5,-13.67,712.92,3465.35,2021-07-02 21:23:41+00:00
64e1616f,3.67,-187.81,823.78,2021-07-02 21:23:41+00:00
93c8a2c1,0.0,2910.66,524.38,2021-07-02 21:23:41+00:00
eec02ec5,169.0,59.45,634.14,2021-07-02 21:23:42+00:00
90791ae9,,,,2021-07-02 21:23:42+00:00
49b6c0dd,0.0,-3705.13,-4885.43,2021-07-02 21:23:43+00:00
d0926969,,5.25,3684.07,2021-07-02 21:23:43+00:00
7435e9d3,316.0,0.82,4066.17,2021-07-02 21:23:44+00:00
134a3fa6,-2680.67,1488.63,3471.14,2021-07-02 21:24:46+00:00
8d9fed87,-7.67,-2051.6,4204.67,2021-07-02 21:24:46+00:00
5688ed10,10.0,-130.93,288.15,2021-07-02 21:24:47+00:00
2b33a48d,,,,2021-07-02 21:24:47+00:00
07333ad0,-2.0,304.84,249.48,2021-07-02 21:24:48+00:00
38c8ae33,14.0,-507.65,5792.61,2021-07-02 21:24:48+00:00
adc42b19,-8.0,-3243.31,5328.16,2021-07-02 21:24:48+00:00
e9ba8cec,-5.5,174.25,623.56,2021-07-02 21:24:49+00:00
e12c2148,,63.41,330.76,2021-07-02 21:24:49+00:00
4b78aae6,-11.67,-27.17,429.98,2021-07-02 21:24:50+00:00
e724ca65,-1630.0,-2684.05,1863.48,2021-07-02 21:24:50+00:00
135433c1,-1.67,774.72,87.34,2021-07-02 21:24:50+00:00
90606897,3.0,-3448.79,4514.04,2021-07-02 21:24:51+00:00
02ebf5c7,-10.0,-3268.3,3942.61,2021-07-02 21:24:51+00:00
c8eb2d3d,1612.0,12.21,3391.9,2021-07-02 21:24:52+00:00
2b98cbdd,,,,2021-07-02 21:24:53+00:00
39146e59,,1300.06,1.41,2021-07-02 21:24:53+00:00
55af2f9b,-2520.5,5.02,7166.05,2021-07-02 21:24:53+00:00
28731623,-7623.0,-68.96,9008.14,2021-07-02 21:24:54+00:00
3193e230,-9.0,1859.32,5828.24,2021-07-02 21:24:54+00:00
e6bcf7cf,7.5,-5603.1,6542.72,2021-07-02 21:24:55+00:00
7da0acb7,-0.83,-2353.21,4455.18,2021-07-02 21:24:55+00:00
c18b6195,-9.17,68.19,179.58,2021-07-02 21:24:55+00:00
20abb173,789.33,-224.4,536.19,2021-07-02 21:24:56+00:00
f34b386a,8.67,1384.11,1718.53,2021-07-02 21:24:56+00:00
f7f9ac09,-1980.5,-0.71,2818.23,2021-07-02 21:24:57+00:00
5fc96249,-3275.0,15.81,6827.63,2021-07-02 21:24:57+00:00
82c74b9e,-9.0,-2050.5,2781.18,2021-07-02 21:24:57+00:00
b255f7ad,0.33,1140.26,243.6,2021-07-02 21:24:58+00:00
61bff705,-0.33,1171.32,-9.67,2021-07-02 21:24:58+00:00
619fd2b9,371.83,15.74,1033.13,2021-07-02 21:24:59+00:00
260f359a,0.33,372.9,179.84,2021-07-02 21:24:59+00:00
4faff963,-3121.0,7.05,4141.55,2021-07-02 21:24:59+00:00
499a251d,-10.0,,,2021-07-02 21:25:00+00:00
dfc6fdf5,0.0,-2183.52,2844.68,2021-07-02 21:25:00+00:00
64e1616f,0.17,-169.78,807.32,2021-07-02 21:25:01+00:00
93c8a2c1,9.67,2924.9,505.3,2021-07-02 21:25:01+00:00
eec02ec5,9.83,-134.18,996.95,2021-07-02 21:25:01+00:00
90791ae9,,,,2021-07-02 21:25:02+00:00
49b6c0dd,0.0,-3714.0,-4883.93,2021-07-02 21:25:02+00:00
d0926969,,-41.66,3680.24,2021-07-02 21:25:03+00:00
7435e9d3,290.5,9.79,4063.96,2021-07-02 21:25:03+00:00
134a3fa6,-2614.67,1483.22,3494.88,2021-07-02 21:26:04+00:00
8d9fed87,-10.0,-1948.4,4192.0,2021-07-02 21:26:04+00:00
5688ed10,0.83,-140.92,297.05,2021-07-02 21:26:05+00:00
2b33a48d,,,,2021-07-02 21:26:05+00:00
07333ad0,9.0,324.32,236.0,2021-07-02 21:26:06+00:00
38c8ae33,0.0,-535.31,5772.99,2021-07-02 21:26:06+00:00
adc42b19,-9.0,-3228.89,5326.14,2021-07-02 21:26:06+00:00
e9ba8cec,-1.17,-1290.25,2107.38,2021-07-02 21:26:07+00:00
e12c2148,,63.83,329.22,2021-07-02 21:26:07+00:00
4b78aae6,-80.0,51.36,396.93,2021-07-02 21:26:08+00:00
e724ca65,-1538.67,-2674.83,1803.37,2021-07-02 21:26:08+00:00
135433c1,-1.33,659.71,54.95,2021-07-02 21:26:08+00:00
90606897,0.0,-3502.05,4499.27,2021-07-02 21:26:09+00:00
02ebf5c7,-10.0,-3214.68,3907.17,2021-07-02 21:26:09+00:00
c8eb2d3d,-1300.0,-3.92,3496.61,2021-07-02 21:26:10+00:00
2b98cbdd,,-10.14,0.06,2021-07-02 21:26:10+00:00
39146e59,,1328.5,2.13,2021-07-02 21:26:10+00:00
55af2f9b,-2542.67,-28.02,7116.27,2021-07-02 21:26:11+00:00
28731623,-7557.17,-19.75,8884.2,2021-07-02 21:26:11+00:00
3193e230,4.0,6626.16,5806.73,2021-07-02 21:26:12+00:00
e6bcf7cf,-18.0,-5566.43,6529.1,2021-07-02 21:26:12+00:00
7da0acb7,-8.0,-2461.93,4423.46,2021-07-02 21:26:12+00:00
c18b6195,7.83,-64.4,170.82,2021-07-02 21:26:13+00:00
20abb173,741.0,22.56,671.63,2021-07-02 21:26:13+00:00
f34b386a,0.0,1550.59,1667.47,2021-07-02 21:26:14+00:00
f7f9ac09,-1980.67,7.24,2803.13,2021-07-02 21:26:14+00:00
5fc96249,-2982.0,-3.15,6835.04,2021-07-02 21:26:14+00:00
82c74b9e,-15.0,-1968.29,2761.8,2021-07-02 21:26:15+00:00
b255f7ad,-2.5,1160.83,224.38,2021-07-02 21:26:15+00:00
61bff705,-2.67,1168.56,-5.56,2021-07-02 21:26:16+00:00
619fd2b9,772.0,-5.66,1033.52,2021-07-02 21:26:16+00:00
260f359a,-2.67,370.2,178.19,2021-07-02 21:26:16+00:00
4faff963,-2878.0,31.73,3909.36,2021-07-02 21:26:17+00:00
499a251d,12.83,,,2021-07-02 21:26:17+00:00
dfc6fdf5,0.0,-3185.05,3414.49,2021-07-02 21:26:18+00:00
64e1616f,7.0,-171.49,809.84,2021-07-02 21:26:18+00:00
93c8a2c1,-4.0,2085.85,485.18,2021-07-02 21:26:18+00:00
eec02ec5,57.0,-40.65,887.17,2021-07-02 21:26:19+00:00
90791ae9,,,,2021-07-02 21:26:19+00:00
49b6c0dd,3.33,-3713.0,-4875.33,2021-07-02 21:26:20+00:00
d0926969,,-10.79,3671.25,2021-07-02 21:26:20+00:00
7435e9d3,303.33,6.54,4070.26,2021-07-02 21:26:20+00:00
134a3fa6,-2697.5,1561.76,3494.84,2021-07-02 21:27:21+00:00
8d9fed87,-6.33,-1969.63,4187.6,2021-07-02 21:27:22+00:00
5688ed10,6.33,-123.7,283.15,2021-07-02 21:27:22+00:00
2b33a48d,,,,2021-07-02 21:27:23+00:00
07333ad0,-3.83,330.95,234.25,2021-07-02 21:27:23+00:00
38c8ae33,-3.83,-446.59,5756.73,2021-07-02 21:27:23+00:00
adc42b19,0.0,-3225.02,5296.56,2021-07-02 21:27:24+00:00
e9ba8cec,-10.0,-3700.87,4331.79,2021-07-02 21:27:24+00:00
e12c2148,,71.67,325.84,2021-07-02 21:27:25+00:00
4b78aae6,-50.83,44.5,400.21,2021-07-02 21:27:25+00:00
e724ca65,-1542.5,-2669.4,1774.82,2021-07-02 21:27:25+00:00
135433c1,-5.67,625.84,63.61,2021-07-02 21:27:26+00:00
90606897,-4.33,-3439.74,4497.73,2021-07-02 21:27:26+00:00
02ebf5c7,-5.5,-3126.66,3792.06,2021-07-02 21:27:27+00:00
c8eb2d3d,-1277.5,5.32,3256.35,2021-07-02 21:27:27+00:00
2b98cbdd,,1.17,0.06,2021-07-02 21:27:27+00:00
39146e59,,1341.08,1.25,2021-07-02 21:27:28+00:00
55af2f9b,-2491.33,6.26,7094.23,2021-07-02 21:27:28+00:00
28731623,-5682.67,-9.46,8848.81,2021-07-02 21:27:29+00:00
3193e230,-15.17,5646.76,5814.49,2021-07-02 21:27:29+00:00
e6bcf7cf,-10.0,-5560.08,6498.84,2021-07-02 21:27:29+00:00
7da0acb7,-5.0,-2439.45,4399.0,2021-07-02 21:27:30+00:00
c18b6195,0.0,-59.83,167.98,2021-07-02 21:27:30+00:00
20abb173,135.17,22.73,1085.03,2021-07-02 21:27:31+00:00
f34b386a,0.0,1473.25,1606.91,2021-07-02 21:27:31+00:00
f7f9ac09,-1960.33,4.09,2791.28,2021-07-02 21:27:31+00:00
5fc96249,-2970.67,4.22,6830.35,2021-07-02 21:27:32+00:00
82c74b9e,5.33,-1858.31,2740.32,2021-07-02 21:27:32+00:00
b255f7ad,-4.5,1174.19,217.8,2021-07-02 21:27:33+00:00
61bff705,-4.5,1169.12,-2.35,2021-07-02 21:27:33+00:00
619fd2b9,722.5,-14.95,1045.66,2021-07-02 21:27:33+00:00
260f359a,1.33,374.95,175.71,2021-07-02 21:27:34+00:00
4faff963,-2297.0,5.55,3755.86,2021-07-02 21:27:34+00:00
499a251d,2.5,,,2021-07-02 21:27:35+00:00
dfc6fdf5,0.0,-2786.46,3013.66,2021-07-02 21:27:35+00:00
64e1616f,-11.67,-155.58,813.56,2021-07-02 21:27:35+00:00
93c8a2c1,-2.0,83.37,478.12,2021-07-02 21:27:36+00:00
eec02ec5,66.0,-26.17,859.05,2021-07-02 21:27:36+00:00
90791ae9,,,,2021-07-02 21:27:37+00:00
49b6c0dd,3.83,-3703.6,-4863.23,2021-07-02 21:27:37+00:00
d0926969,,-1.36,3677.12,2021-07-02 21:27:37+00:00
7435e9d3,310.0,-0.03,4065.48,2021-07-02 21:27:38+00:00
134a3fa6,-2736.5,1599.47,3517.35,2021-07-02 21:28:39+00:00
8d9fed87,0.0,-2013.15,4168.3,2021-07-02 21:28:39+00:00
5688ed10,-6.5,-96.34,259.25,2021-07-02 21:28:39+00:00
2b33a48d,,,,2021-07-02 21:28:40+00:00
07333ad0,-3.33,1345.8,248.11,2021-07-02 21:28:40+00:00
38c8ae33,-3.17,-451.03,5736.81,2021-07-02 21:28:41+00:00
adc42b19,0.0,-3196.97,5273.48,2021-07-02 21:28:41+00:00
e9ba8cec,-3.17,-4532.53,5104.86,2021-07-02 21:28:41+00:00
e12c2148,,75.53,319.88,2021-07-02 21:28:42+00:00
4b78aae6,326.0,3.16,381.95,2021-07-02 21:28:42+00:00
e724ca65,-1560.0,-2657.46,1742.62,2021-07-02 21:28:43+00:00
135433c1,-7.17,635.7,52.91,2021-07-02 21:28:43+00:00
90606897,-2.83,-3417.73,4471.28,2021-07-02 21:28:43+00:00
02ebf5c7,0.0,-3195.0,3854.39,2021-07-02 21:28:44+00:00
c8eb2d3d,-1242.67,12.48,2979.12,2021-07-02 21:28:44+00:00
2b98cbdd,,8.39,0.06,2021-07-02 21:28:45+00:00
39146e59,,1347.02,0.79,2021-07-02 21:28:45+00:00
55af2f9b,-5305.0,16.99,7012.32,2021-07-02 21:28:45+00:00
28731623,-3433.33,-2.33,8788.4,2021-07-02 21:28:46+00:00
3193e230,-17.67,6713.52,5807.12,2021-07-02 21:28:46+00:00
e6bcf7cf,-2.17,-5469.9,6470.14,2021-07-02 21:28:47+00:00
7da0acb7,-10.0,-2625.16,4398.56,2021-07-02 21:28:47+00:00
c18b6195,0.0,-49.37,167.96,2021-07-02 21:28:48+00:00
20abb173,308.0,23.69,848.92,2021-07-02 21:28:48+00:00
f34b386a,0.0,1625.49,1553.68,2021-07-02 21:28:48+00:00
f7f9ac09,-1953.67,3.98,2774.04,2021-07-02 21:28:49+00:00
5fc96249,-2750.17,-1.8,6614.88,2021-07-02 21:28:49+00:00
82c74b9e,10.0,-1977.53,2726.19,2021-07-02 21:28:50+00:00
b255f7ad,-8.33,1165.76,218.88,2021-07-02 21:28:50+00:00
61bff705,-8.33,1172.26,-0.52,2021-07-02 21:28:50+00:00
619fd2b9,717.0,-11.29,1073.0,2021-07-02 21:28:51+00:00
260f359a,1.5,377.58,170.41,2021-07-02 21:28:51+00:00
4faff963,-2145.33,22.78,3941.39,2021-07-02 21:28:52+00:00
499a251d,-1.33,,,2021-07-02 21:28:52+00:00
dfc6fdf5,0.0,-2634.55,2863.3,2021-07-02 21:28:52+00:00
64e1616f,6.5,-236.87,866.48,2021-07-02 21:28:53+00:00
93c8a2c1,-1.17,-1.46,562.95,2021-07-02 21:28:53+00:00
eec02ec5,-1.0,-91.56,964.33,2021-07-02 21:28:54+00:00
90791ae9,,,,2021-07-02 21:28:54+00:00
49b6c0dd,0.0,-3545.1,-4860.4,2021-07-02 21:28:54+00:00
d0926969,,-42.82,3682.55,2021-07-02 21:28:55+00:00
7435e9d3,16.67,-2595.07,4057.26,2021-07-02 21:28:55+00:00
134a3fa6,-1284.0,138.12,3514.52,2021-07-02 21:29:56+00:00
8d9fed87,-9.5,-2050.15,4158.2,2021-07-02 21:29:57+00:00
5688ed10,-0.5,-105.26,267.13,2021-07-02 21:29:57+00:00
2b33a48d,,,,2021-07-02 21:29:57+00:00
07333ad0,0.0,426.86,189.55,2021-07-02 21:29:58+00:00
38c8ae33,-9.67,-369.83,5732.47,2021-07-02 21:29:58+00:00
adc42b19,-9.83,-3186.59,5252.64,2021-07-02 21:29:59+00:00
e9ba8cec,-9.83,-4397.27,4954.32,2021-07-02 21:29:59+00:00
e12c2148,,90.95,303.34,2021-07-02 21:29:59+00:00
4b78aae6,500.0,-6.05,383.62,2021-07-02 21:30:00+00:00
e724ca65,-1540.0,-2642.83,1747.23,2021-07-02 21:30:00+00:00
135433c1,0.0,605.72,81.88,2021-07-02 21:30:01+00:00
90606897,0.17,-3435.1,4480.32,2021-07-02 21:30:01+00:00
02ebf5c7,-9.83,-2954.93,3611.99,2021-07-02 21:30:01+00:00
c8eb2d3d,-1050.0,10.25,2634.43,2021-07-02 21:30:02+00:00
2b98cbdd,,-1.11,0.06,2021-07-02 21:30:02+00:00
39146e59,,1456.93,0.71,2021-07-02 21:30:03+00:00
55af2f9b,-6087.5,-20.86,6941.59,2021-07-02 21:30:03+00:00
28731623,-3630.0,18.8,8918.53,2021-07-02 21:30:03+00:00
3193e230,-10.67,3501.35,5773.41,2021-07-02 21:30:04+00:00
e6bcf7cf,-0.67,-5457.97,6434.82,2021-07-02 21:30:04+00:00
7da0acb7,-0.83,-2737.56,4395.54,2021-07-02 21:30:05+00:00
c18b6195,0.0,-56.92,165.03,2021-07-02 21:30:05+00:00
20abb173,209.0,-52.31,1002.11,2021-07-02 21:30:06+00:00
f34b386a,0.0,2286.98,1502.06,2021-07-02 21:30:06+00:00
f7f9ac09,-1940.0,8.19,2757.89,2021-07-02 21:30:06+00:00
5fc96249,-1.17,-3058.07,6890.45,2021-07-02 21:30:07+00:00
82c74b9e,0.0,-1918.3,2729.38,2021-07-02 21:30:07+00:00
b255f7ad,-7.17,,,2021-07-02 21:30:08+00:00
61bff705,0.0,1177.31,3.32,2021-07-02 21:30:08+00:00
619fd2b9,686.5,1.66,1093.71,2021-07-02 21:30:09+00:00
260f359a,-10.0,442.72,163.36,2021-07-02 21:30:09+00:00
4faff963,-3059.0,-26.96,4131.21,2021-07-02 21:30:09+00:00
499a251d,0.0,,,2021-07-02 21:30:10+00:00
dfc6fdf5,0.0,-2620.6,2847.21,2021-07-02 21:30:10+00:00
64e1616f,-10.0,-196.85,865.51,2021-07-02 21:30:11+00:00
93c8a2c1,0.0,-47.08,571.14,2021-07-02 21:30:11+00:00
eec02ec5,-2.0,-271.65,1143.39,2021-07-02 21:30:12+00:00
90791ae9,,,,2021-07-02 21:30:12+00:00
49b6c0dd,-10.0,-3554.0,-4862.4,2021-07-02 21:30:12+00:00
d0926969,,-28.18,3693.5,2021-07-02 21:30:13+00:00
7435e9d3,-10.0,-3677.83,4072.67,2021-07-02 21:30:13+00:00
134a3fa6,-1157.0,26.77,3500.79,2021-07-02 21:31:14+00:00
8d9fed87,-7.5,-2043.25,4155.5,2021-07-02 21:31:15+00:00
5688ed10,2.5,-94.37,259.62,2021-07-02 21:31:15+00:00
2b33a48d,,,,2021-07-02 21:31:15+00:00
07333ad0,0.0,347.06,218.44,2021-07-02 21:31:16+00:00
38c8ae33,4.67,-649.65,5716.54,2021-07-02 21:31:16+00:00
adc42b19,-2.83,-3177.27,5239.68,2021-07-02 21:31:17+00:00
e9ba8cec,2.83,-4161.48,4905.68,2021-07-02 21:31:17+00:00
e12c2148,,97.75,290.88,2021-07-02 21:31:17+00:00
4b78aae6,476.0,7.92,371.42,2021-07-02 21:31:18+00:00
e724ca65,-1545.0,-2633.21,1704.62,2021-07-02 21:31:18+00:00
135433c1,-3.17,642.66,47.43,2021-07-02 21:31:19+00:00
90606897,10.0,-3420.36,4455.43,2021-07-02 21:31:19+00:00
02ebf5c7,3.17,-3044.52,3705.54,2021-07-02 21:31:19+00:00
c8eb2d3d,-986.67,-0.41,2503.76,2021-07-02 21:31:20+00:00
2b98cbdd,,,,2021-07-02 21:31:20+00:00
39146e59,,1576.45,1.37,2021-07-02 21:31:21+00:00
55af2f9b,-6068.0,51.61,6998.72,2021-07-02 21:31:21+00:00
28731623,-3408.5,-12.44,8745.67,2021-07-02 21:31:21+00:00
3193e230,-12.67,7849.4,5748.34,2021-07-02 21:31:22+00:00
e6bcf7cf,-6.33,-5463.15,6425.36,2021-07-02 21:31:22+00:00
7da0acb7,-2.33,-2715.62,4373.44,2021-07-02 21:31:23+00:00
c18b6195,3.83,-45.86,153.95,2021-07-02 21:31:23+00:00
20abb173,508.33,-189.05,959.46,2021-07-02 21:31:23+00:00
f34b386a,-4.0,1807.46,1449.37,2021-07-02 21:31:24+00:00
f7f9ac09,-1168.0,271.27,2741.95,2021-07-02 21:31:24+00:00
5fc96249,-10.0,-3092.93,6899.24,2021-07-02 21:31:25+00:00
82c74b9e,0.0,-2006.23,2709.93,2021-07-02 21:31:25+00:00
b255f7ad,-3.96,,,2021-07-02 21:31:25+00:00
61bff705,0.0,1181.93,4.45,2021-07-02 21:31:26+00:00
619fd2b9,501.67,-1.42,1284.87,2021-07-02 21:31:26+00:00
260f359a,-5.5,2380.46,164.24,2021-07-02 21:31:27+00:00
4faff963,-3083.0,-19.07,4110.03,2021-07-02 21:31:27+00:00
499a251d,0.0,,,2021-07-02 21:31:27+00:00
dfc6fdf5,0.0,-2663.29,2890.43,2021-07-02 21:31:28+00:00
64e1616f,-5.33,-322.26,952.85,2021-07-02 21:31:28+00:00
93c8a2c1,-4.83,179.76,540.88,2021-07-02 21:31:29+00:00
eec02ec5,-5.17,-179.62,1126.55,2021-07-02 21:31:29+00:00
90791ae9,,,,2021-07-02 21:31:29+00:00
49b6c0dd,-5.0,-3494.5,-4858.0,2021-07-02 21:31:30+00:00
d0926969,,13.19,3639.64,2021-07-02 21:31:30+00:00
7435e9d3,-4.83,-2106.86,4085.66,2021-07-02 21:31:31+00:00
134a3fa6,-1169.33,26.25,3524.01,2021-07-02 21:32:32+00:00
8d9fed87,10.67,-2027.0,4140.53,2021-07-02 21:32:32+00:00
5688ed10,4.5,-92.08,252.71,2021-07-02 21:32:33+00:00
2b33a48d,,,,2021-07-02 21:32:33+00:00
07333ad0,0.0,855.89,187.14,2021-07-02 21:32:33+00:00
38c8ae33,1.33,-1287.95,5707.25,2021-07-02 21:32:34+00:00
adc42b19,-10.0,-3201.46,5221.17,2021-07-02 21:32:34+00:00
e9ba8cec,-1.67,-4022.46,4764.49,2021-07-02 21:32:35+00:00
e12c2148,,125.73,253.44,2021-07-02 21:32:35+00:00
4b78aae6,519.17,5.74,348.14,2021-07-02 21:32:35+00:00
e724ca65,-1498.0,-2617.75,1722.32,2021-07-02 21:32:36+00:00
135433c1,-4.0,634.24,59.46,2021-07-02 21:32:36+00:00
90606897,-8.5,-3396.05,4426.41,2021-07-02 21:32:37+00:00
02ebf5c7,-2.33,-2935.17,3525.36,2021-07-02 21:32:37+00:00
c8eb2d3d,-927.83,-5.42,2285.0,2021-07-02 21:32:37+00:00
2b98cbdd,,,,2021-07-02 21:32:38+00:00
39146e59,,1709.18,3.92,2021-07-02 21:32:38+00:00
55af2f9b,-6100.5,-22.9,7009.5,2021-07-02 21:32:39+00:00
28731623,-3408.5,-12.65,8780.27,2021-07-02 21:32:39+00:00
3193e230,0.0,9183.34,5733.85,2021-07-02 21:32:39+00:00
e6bcf7cf,0.0,-5451.66,6414.42,2021-07-02 21:32:40+00:00
7da0acb7,3.33,-2700.95,4363.65,2021-07-02 21:32:40+00:00
c18b6195,-3.67,-38.15,146.4,2021-07-02 21:32:41+00:00
20abb173,412.83,-11.78,857.73,2021-07-02 21:32:41+00:00
f34b386a,-3.17,1469.09,1400.45,2021-07-02 21:32:41+00:00
f7f9ac09,795.0,193.43,2725.97,2021-07-02 21:32:42+00:00
5fc96249,4.0,-2764.58,6679.79,2021-07-02 21:32:42+00:00
82c74b9e,0.0,-1995.23,2703.81,2021-07-02 21:32:43+00:00
b255f7ad,-0.71,,,2021-07-02 21:32:43+00:00
61bff705,0.0,1190.69,5.1,2021-07-02 21:32:43+00:00
619fd2b9,418.67,-8.78,1453.46,2021-07-02 21:32:44+00:00
260f359a,0.0,3060.66,162.18,2021-07-02 21:32:44+00:00
4faff963,-3005.0,-19.45,4040.22,2021-07-02 21:32:45+00:00
499a251d,15.0,,,2021-07-02 21:32:45+00:00
dfc6fdf5,-7.5,-3266.86,3492.96,2021-07-02 21:32:45+00:00
64e1616f,0.0,-337.87,964.3,2021-07-02 21:32:46+00:00
93c8a2c1,5.33,43.79,510.6,2021-07-02 21:32:46+00:00
